level_0,level_1,Name,join_artists,Score,Song_top,Song_attr
133,923,1.0,1.0,2.0,BLACKPINK - Kill This Love,BLACKPINK - Kill This Love
138,1106,1.0,1.0,2.0,Bad Bunny - Callaita,Bad Bunny - Callaita
142,1218,1.0,1.0,2.0,Bazzi - Paradise,Bazzi - Paradise
145,1253,1.0,1.0,2.0,Bebe Rexha - Last Hurrah,Bebe Rexha - Last Hurrah
180,1379,1.0,1.0,2.0,Billie Eilish - 8,Billie Eilish - 8
186,1397,1.0,1.0,2.0,Billie Eilish - Ilomilo,Billie Eilish - ilomilo
188,1401,1.0,1.0,2.0,Billie Eilish - My Strange Addiction,Billie Eilish - my strange addiction
203,1455,1.0,1.0,2.0,Blake Shelton - God's Country,Blake Shelton - God's Country
208,1460,1.0,1.0,2.0,Blanco Brown - The Git Up,Blanco Brown - The Git Up
237,1646,1.0,1.0,2.0,Bryce Vine - La La Land,Bryce Vine - La La Land
273,1834,1.0,1.0,2.0,Cardi B - Press,Cardi B - Press
277,1821,1.0,1.0,2.0,Cardi B - Please Me,Cardi B - Please Me
322,2015,1.0,1.0,2.0,Chris Brown - Undecided,Chris Brown - Undecided
341,2096,1.0,1.0,2.0,Chris Young - Raised On Country,Chris Young - Raised on Country
391,2412,1.0,1.0,2.0,DaBaby - Suge,DaBaby - Suge
395,2426,1.0,1.0,2.0,Daddy Yankee - Con Calma,Daddy Yankee - Con Calma
600,3240,1.0,1.0,2.0,FLETCHER - Undrunk,FLETCHER - Undrunk
619,3336,1.0,1.0,2.0,Five Finger Death Punch - Blue On Black,Five Finger Death Punch - Blue on Black
653,3563,1.0,1.0,2.0,Future - Crushed Up,Future - Crushed Up
729,3991,1.0,1.0,2.0,Halsey - Nightmare,Halsey - Nightmare
834,4725,1.0,1.0,2.0,John Mayer - I Guess I Just Feel Like,John Mayer - I Guess I Just Feel Like
836,4767,1.0,1.0,2.0,Joji - Sanctuary,Joji - Sanctuary
844,4811,1.0,1.0,2.0,Jonas Brothers - Cool,Jonas Brothers - Cool
845,4815,1.0,1.0,2.0,Jonas Brothers - Only Human,Jonas Brothers - Only Human
846,4817,1.0,1.0,2.0,Jonas Brothers - Sucker,Jonas Brothers - Sucker
853,4883,1.0,1.0,2.0,Joyner Lucas - Isis,Joyner Lucas - Isis
856,4929,1.0,1.0,2.0,Juice WRLD - Empty,Juice WRLD - Empty
857,4931,1.0,1.0,2.0,Juice WRLD - Fast,Juice WRLD - Fast
858,4934,1.0,1.0,2.0,Juice WRLD - Flaws And Sins,Juice WRLD - Flaws And Sins
859,4936,1.0,1.0,2.0,Juice WRLD - Hear Me Calling,Juice WRLD - Hear Me Calling
864,4952,1.0,1.0,2.0,Juice WRLD - Maze,Juice WRLD - Maze
865,4957,1.0,1.0,2.0,Juice WRLD - Robbery,Juice WRLD - Robbery
928,5257,1.0,1.0,2.0,Katy Perry - Never Really Over,Katy Perry - Never Really Over
994,5396,1.0,1.0,2.0,Khalid - Talk,Khalid - Talk
1032,5693,1.0,1.0,2.0,Lady Antebellum - What If I Never Get Over You,Lady A - What If I Never Get Over You
1064,5897,1.0,1.0,2.0,Lil Baby - Out The Mud,Lil Baby - Out The Mud
1077,5936,1.0,1.0,2.0,Lil Dicky - Earth,Lil Dicky - Earth
1081,5981,1.0,1.0,2.0,Lil Nas X - Panini,Lil Nas X - Panini
1082,5975,1.0,1.0,2.0,Lil Nas X - Rodeo,Lil Nas X - Rodeo
1083,5980,1.0,1.0,2.0,Lil Nas - Old Town Road,Lil Nas X - Old Town Road
1092,6043,1.0,1.0,2.0,Lil Skies - I,Lil Skies - I
1103,6135,1.0,1.0,2.0,Lil Uzi Vert - Sanguine Paradise,Lil Uzi Vert - Sanguine Paradise
1105,6143,1.0,1.0,2.0,Lil Uzi Vert - That's A Rack,Lil Uzi Vert - That's a Rack
1149,6241,1.0,1.0,2.0,Lizzo - Juice,Lizzo - Juice
1154,6273,1.0,1.0,2.0,Logic - Confessions Of A Dangerous Mind,Logic - Confessions of a Dangerous Mind
1158,6261,1.0,1.0,2.0,Logic - Homicide,Logic - Homicide
1160,6279,1.0,1.0,2.0,Logic - Keanu Reeves,Logic - Keanu Reeves
1183,6440,1.0,1.0,2.0,Luke Bryan - Knockin' Boots,Luke Bryan - Knockin' Boots
1191,6458,1.0,1.0,2.0,Luke Combs - Beer Never Broke My Heart,Luke Combs - Beer Never Broke My Heart
1192,6466,1.0,1.0,2.0,Luke Combs - Even Though I'm Leaving,Luke Combs - Even Though I'm Leaving
1200,6568,1.0,1.0,2.0,Mabel - Don't Call Me Up,Mabel - Don't Call Me Up
1220,6741,1.0,1.0,2.0,Maluma - HP,Maluma - HP
1224,6776,1.0,1.0,2.0,Maren Morris - GIRL,Maren Morris - GIRL
1240,6818,1.0,1.0,2.0,Marshmello - Here With Me,Marshmello - Here With Me
1241,6815,1.0,1.0,2.0,Marshmello - Rescue Me,Marshmello - Rescue Me
1245,6822,1.0,1.0,2.0,Marshmello - One Thing Right,Marshmello - One Thing Right
1333,7103,1.0,1.0,2.0,Miley Cyrus - Mother's Daughter,Miley Cyrus - Mother's Daughter
1353,7388,1.0,1.0,2.0,NF - The Search,NF - The Search
1354,7417,1.0,1.0,2.0,NLE Choppa - Shotta Flow,NLE Choppa - Shotta Flow
1374,7520,1.0,1.0,2.0,Nicki Minaj - MEGATRON,Nicki Minaj - MEGATRON
1387,7528,1.0,1.0,2.0,Nicky Jam - Te Robare,Nicky Jam - Te Robaré
1424,7769,1.0,1.0,2.0,Ozuna - Amor Genuino,Ozuna - Amor Genuino
1427,7770,1.0,1.0,2.0,Ozuna - Baila Baila Baila,Ozuna - Baila Baila Baila
1434,7784,1.0,1.0,2.0,P!nk - Walk Me Home,P!nk - Walk Me Home
1565,8914,1.0,1.0,2.0,ScHoolboy Q - Numb Numb Juice,ScHoolboy Q - Numb Numb Juice
1571,8945,1.0,1.0,2.0,Sech - Otro Trago,Sech - Otro Trago
1585,9016,1.0,1.0,2.0,Shawn Mendes - If I Can't Have You,Shawn Mendes - If I Can't Have You
1593,9008,1.0,1.0,2.0,Shawn Mendes - Senorita,Shawn Mendes - Señorita
1636,9571,1.0,1.0,2.0,Taylor Swift - You Need To Calm Down,Taylor Swift - You Need To Calm Down
1659,9691,1.0,1.0,2.0,The Chainsmokers - Who Do You Love,The Chainsmokers - Who Do You Love
1660,9692,1.0,1.0,2.0,The Chainsmokers - Call You Mine,The Chainsmokers - Call You Mine
1706,9971,1.0,1.0,2.0,Thomas Rhett - Look What God Gave Her,Thomas Rhett - Look What God Gave Her
1806,10726,1.0,1.0,2.0,XXXTENTACION - Sauce!,XXXTENTACION - Sauce!
1821,10768,1.0,1.0,2.0,YK Osiris - Worth It,YK Osiris - Worth It
1873,11062,1.0,1.0,2.0,Zedd - 365,Zedd - 365
7,162,1.0,1.0,2.0,2 Chainz - Watch Out,2 Chainz - Watch Out
30,227,1.0,1.0,2.0,5 Seconds Of Summer - Jet Black Heart,5 Seconds of Summer - Jet Black Heart
31,230,1.0,1.0,2.0,5 Seconds Of Summer - She's Kinda Hot,5 Seconds of Summer - She's Kinda Hot
62,318,1.0,1.0,2.0,A Thousand Horses - Smoke,A Thousand Horses - Smoke
72,436,1.0,1.0,2.0,Adam Lambert - Ghost Town,Adam Lambert - Ghost Town
75,439,1.0,1.0,2.0,Adele - Hello,Adele - Hello
79,490,1.0,1.0,2.0,Alan Walker - Faded,Alan Walker - Faded
82,511,1.0,1.0,2.0,Alessia Cara - Here,Alessia Cara - Here
84,518,1.0,1.0,2.0,Alessia Cara - Scars To Your Beautiful,Alessia Cara - Scars To Your Beautiful
104,749,1.0,1.0,2.0,Ariana Grande - Focus,Ariana Grande - Focus
148,1263,1.0,1.0,2.0,Belly - Might Not,Belly - Might Not
149,1275,1.0,1.0,2.0,Ben Rector - Brand New,Ben Rector - Brand New
166,1340,1.0,1.0,2.0,Big Sean - All Your Fault,Big Sean - All Your Fault
167,1334,1.0,1.0,2.0,Big Sean - Blessings,Big Sean - Blessings
174,1339,1.0,1.0,2.0,Big Sean - One Man Can Change The World,Big Sean - One Man Can Change The World
176,1332,1.0,1.0,2.0,Big Sean - Play No Games,Big Sean - Play No Games
196,1412,1.0,1.0,2.0,Billy Currington - Do I Make You Wanna,Billy Currington - Do I Make You Wanna
197,1414,1.0,1.0,2.0,Billy Currington - It Don't Hurt Like It Used To,Billy Currington - It Don't Hurt Like It Used To
216,1520,1.0,1.0,2.0,Breaking Benjamin - Failure,Breaking Benjamin - Failure
217,1552,1.0,1.0,2.0,Brett Eldredge - Drunk On Your Love,Brett Eldredge - Drunk on Your Love
218,1554,1.0,1.0,2.0,Brett Eldredge - Lose My Mind,Brett Eldredge - Lose My Mind
221,1558,1.0,1.0,2.0,Brett Eldredge - Wanna Be That Song,Brett Eldredge - Wanna Be That Song
229,1593,1.0,1.0,2.0,Britney Spears - Pretty Girls,Britney Spears - Pretty Girls
231,1621,1.0,1.0,2.0,Brothers Osborne - Stay A Little Longer,Brothers Osborne - Stay A Little Longer
239,1659,1.0,1.0,2.0,Bryson Tiller - Exchange,Bryson Tiller - Exchange
243,1672,1.0,1.0,2.0,Bryson Tiller - Sorry Not Sorry,Bryson Tiller - Sorry Not Sorry
254,1776,1.0,1.0,2.0,Calvin Harris - How Deep Is Your Love,Calvin Harris - How Deep Is Your Love
257,1787,1.0,1.0,2.0,Cam - Burning House,Cam - Burning House
281,1851,1.0,1.0,2.0,Carly Rae Jepsen - I Really Like You,Carly Rae Jepsen - I Really Like You
285,1863,1.0,1.0,2.0,Carrie Underwood - Heartbeat,Carrie Underwood - Heartbeat
288,1864,1.0,1.0,2.0,Carrie Underwood - Smoke Break,Carrie Underwood - Smoke Break
315,2011,1.0,1.0,2.0,Chris Brown - Liquor,Chris Brown - Liquor
324,2016,1.0,1.0,2.0,Chris Brown - Zero,Chris Brown - Zero
325,2002,1.0,1.0,2.0,Chris Brown - Ayo,Chris Brown - Ayo
326,2019,1.0,1.0,2.0,Chris Janson - Buy Me A Boat,Chris Janson - Buy Me a Boat
335,2059,1.0,1.0,2.0,Chris Stapleton - Nobody To Blame,Chris Stapleton - Nobody To Blame
336,2063,1.0,1.0,2.0,Chris Stapleton - Parachute,Chris Stapleton - Parachute
337,2068,1.0,1.0,2.0,Chris Stapleton - Tennessee Whiskey,Chris Stapleton - Tennessee Whiskey
338,2071,1.0,1.0,2.0,Chris Stapleton - Traveller,Chris Stapleton - Traveller
344,2133,1.0,1.0,2.0,Ciara - I Bet,Ciara - I Bet
352,2220,1.0,1.0,2.0,Coldplay - Adventure Of A Lifetime,Coldplay - Adventure of a Lifetime
414,2554,1.0,1.0,2.0,Dawin - Dessert,Dawin - Dessert
421,2638,1.0,1.0,2.0,Demi Lovato - Confident,Demi Lovato - Confident
422,2639,1.0,1.0,2.0,Demi Lovato - Cool For The Summer,Demi Lovato - Cool for the Summer
437,2716,1.0,1.0,2.0,Disclosure - Omen,Disclosure - Omen
438,2725,1.0,1.0,2.0,Disturbed - The Sound Of Silence,Disturbed - The Sound of Silence
439,2793,1.0,1.0,2.0,Dove Cameron - If Only,Dove Cameron - If Only
440,2787,1.0,1.0,2.0,Dove Cameron - Rotten To The Core,Dove Cameron - Rotten to the Core
441,2834,1.0,1.0,2.0,Drake - 10 Bands,Drake - 10 Bands
442,2835,1.0,1.0,2.0,Drake - 30 For 30 Freestyle,Drake - 30 for 30 Freestyle
444,2837,1.0,1.0,2.0,Drake - 6 Man,Drake - 6 Man
448,2841,1.0,1.0,2.0,Drake - Back To Back,Drake - Back To Back
460,2852,1.0,1.0,2.0,Drake - Energy,Drake - Energy
483,2867,1.0,1.0,2.0,Drake - Know Yourself,Drake - Know Yourself
484,2868,1.0,1.0,2.0,Drake - Legend,Drake - Legend
492,2873,1.0,1.0,2.0,Drake - No Tellin',Drake - No Tellin'
495,2876,1.0,1.0,2.0,Drake - Now & Forever,Drake - Now & Forever
501,2820,1.0,1.0,2.0,Drake - Preach,Drake - Preach
504,2881,1.0,1.0,2.0,Drake - Right Hand,Drake - Right Hand
521,2818,1.0,1.0,2.0,Drake - Used To,Drake - Used To
525,2803,1.0,1.0,2.0,Drake - Big Rings,Drake - Big Rings
526,2804,1.0,1.0,2.0,Drake - Change Locations,Drake - Change Locations
527,2806,1.0,1.0,2.0,Drake - Diamonds Dancing,Drake - Diamonds Dancing
528,2807,1.0,1.0,2.0,Drake - Digital Dash,Drake - Digital Dash
529,2809,1.0,1.0,2.0,Drake - I'm The Plug,Drake - I'm The Plug
530,2810,1.0,1.0,2.0,Drake - Jumpman,Drake - Jumpman
531,2811,1.0,1.0,2.0,Drake - Live From The Gutter,Drake - Live From The Gutter
532,2812,1.0,1.0,2.0,Drake - Plastic Bag,Drake - Plastic Bag
533,2813,1.0,1.0,2.0,Drake - Scholarships,Drake - Scholarships
570,3100,1.0,1.0,2.0,Ellie Goulding - On My Mind,Ellie Goulding - On My Mind
578,3116,1.0,1.0,2.0,Eminem - Kings Never Die,Eminem - Kings Never Die
582,3131,1.0,1.0,2.0,Eminem - Phenomenal,Eminem - Phenomenal
596,3167,1.0,1.0,2.0,Eric Church - Mr. Misunderstood,Eric Church - Mr. Misunderstood
597,3168,1.0,1.0,2.0,Eric Church - Record Year,Eric Church - Record Year
598,3169,1.0,1.0,2.0,Eric Church - Round Here Buzz,Eric Church - Round Here Buzz
601,3251,1.0,1.0,2.0,Fall Out Boy - Irresistible,Fall Out Boy - Irresistible
601,3257,1.0,1.0,2.0,Fall Out Boy - Irresistible,Fall Out Boy - Irresistible
602,3263,1.0,1.0,2.0,Fall Out Boy - Uma Thurman,Fall Out Boy - Uma Thurman
608,3313,1.0,1.0,2.0,Fetty Wap - Again,Fetty Wap - Again
611,3316,1.0,1.0,2.0,Fetty Wap - RGF Island,Fetty Wap - RGF Island
623,3380,1.0,1.0,2.0,Flo Rida - My House,Flo Rida - My House
625,3385,1.0,1.0,2.0,Florence + The Machine - What Kind Of Man,Florence + The Machine - What Kind Of Man
650,3562,1.0,1.0,2.0,Future - Blow A Bag,Future - Blow a Bag
661,3568,1.0,1.0,2.0,Future - Jersey,Future - Jersey
671,3581,1.0,1.0,2.0,Future - Stick Talk,Future - Stick Talk
728,3990,1.0,1.0,2.0,Halsey - New Americana,Halsey - New Americana
749,4246,1.0,1.0,2.0,Imagine Dragons - Roots,Imagine Dragons - Roots
800,4502,1.0,1.0,2.0,Jana Kramer - I Got The Boy,Jana Kramer - I Got the Boy
802,4504,1.0,1.0,2.0,Janelle Monae - Yoga,Janelle Monáe - Yoga
816,4531,1.0,1.0,2.0,Jason Derulo - Get Ugly,Jason Derulo - Get Ugly
819,4535,1.0,1.0,2.0,Jason Derulo - Want To Want Me,Jason Derulo - Want to Want Me
826,4601,1.0,1.0,2.0,Jeremih - Planez,Jeremih - Planez
827,4630,1.0,1.0,2.0,Jess Glynne - Hold My Hand,Jess Glynne - Hold My Hand
843,4805,1.0,1.0,2.0,Jonas Blue - Fast Car,Jonas Blue - Fast Car
868,5023,1.0,1.0,2.0,Justin Bieber - Been You,Justin Bieber - Been You
869,5024,1.0,1.0,2.0,Justin Bieber - Children,Justin Bieber - Children
871,5027,1.0,1.0,2.0,Justin Bieber - Get Used To It,Justin Bieber - Get Used To It
872,5028,1.0,1.0,2.0,Justin Bieber - I'll Show You,Justin Bieber - I'll Show You
873,5029,1.0,1.0,2.0,Justin Bieber - Life Is Worth Living,Justin Bieber - Life Is Worth Living
874,5030,1.0,1.0,2.0,Justin Bieber - Love Yourself,Justin Bieber - Love Yourself
875,5031,1.0,1.0,2.0,Justin Bieber - Mark My Words,Justin Bieber - Mark My Words
876,5012,1.0,1.0,2.0,Justin Bieber - No Pressure,Justin Bieber - No Pressure
877,5020,1.0,1.0,2.0,Justin Bieber - No Sense,Justin Bieber - No Sense
878,5033,1.0,1.0,2.0,Justin Bieber - Sorry,Justin Bieber - Sorry
879,5015,1.0,1.0,2.0,Justin Bieber - The Feeling,Justin Bieber - The Feeling
881,5034,1.0,1.0,2.0,Justin Bieber - What Do You Mean?,Justin Bieber - What Do You Mean?
908,5201,1.0,1.0,2.0,Kanye West - All Day,Kanye West - All Day
942,5291,1.0,1.0,2.0,Kelly Clarkson - Heartbeat Song,Kelly Clarkson - Heartbeat Song
944,5293,1.0,1.0,2.0,Kelly Clarkson - Piece By Piece,Kelly Clarkson - Piece by Piece
945,5297,1.0,1.0,2.0,Kelsea Ballerini - Dibs,Kelsea Ballerini - Dibs
950,5317,1.0,1.0,2.0,Kendrick Lamar - Alright,Kendrick Lamar - Alright
960,5307,1.0,1.0,2.0,Kendrick Lamar - Institutionalized,Kendrick Lamar - Institutionalized
961,5329,1.0,1.0,2.0,Kendrick Lamar - King Kunta,Kendrick Lamar - King Kunta
966,5334,1.0,1.0,2.0,Kendrick Lamar - The Blacker The Berry,Kendrick Lamar - The Blacker The Berry
968,5308,1.0,1.0,2.0,Kendrick Lamar - These Walls,Kendrick Lamar - These Walls
969,5309,1.0,1.0,2.0,Kendrick Lamar - Wesley's Theory,Kendrick Lamar - Wesley's Theory
1005,5445,1.0,1.0,2.0,Kid Ink - Ride Out,Kid Ink - Ride Out
1006,5449,1.0,1.0,2.0,Kid Rock - First Kiss,Kid Rock - First Kiss
1008,5513,1.0,1.0,2.0,Kip Moore - I'm To Blame,Kip Moore - I'm To Blame
1042,5733,1.0,1.0,2.0,Lana Del Rey - High By The Beach,Lana Del Rey - High By The Beach
1146,6221,1.0,1.0,2.0,Little Mix - Black Magic,Little Mix - Black Magic
1179,6437,1.0,1.0,2.0,Luke Bryan - Games,Luke Bryan - Games
1180,6434,1.0,1.0,2.0,Luke Bryan - Home Alone Tonight,Luke Bryan - Home Alone Tonight
1181,6438,1.0,1.0,2.0,"Luke Bryan - Huntin', Fishin' & Lovin' Every Day","Luke Bryan - Huntin', Fishin' And Lovin' Every Day"
1182,6439,1.0,1.0,2.0,Luke Bryan - Kick The Dust Up,Luke Bryan - Kick The Dust Up
1186,6443,1.0,1.0,2.0,Luke Bryan - Move,Luke Bryan - Move
1187,6445,1.0,1.0,2.0,Luke Bryan - Strip It Down,Luke Bryan - Strip It Down
1198,6510,1.0,1.0,2.0,LunchMoney Lewis - Bills,LunchMoney Lewis - Bills
1201,6586,1.0,1.0,2.0,Mac Miller - 100 Grandkids,Mac Miller - 100 Grandkids
1212,6675,1.0,1.0,2.0,Maddie - Fly,Maddie & Tae - Fly
1217,6716,1.0,1.0,2.0,Major Lazer - Powerful,Major Lazer - Powerful
1270,6930,1.0,1.0,2.0,Meek Mill - Monster,Meek Mill - Monster
1343,7251,1.0,1.0,2.0,Mumford - Believe,Mumford & Sons - Believe
1367,7510,1.0,1.0,2.0,Nick Jonas - Levels,Nick Jonas - Levels
1380,7514,1.0,1.0,2.0,Nicki Minaj - Truffle Butter,Nicki Minaj - Truffle Butter
1403,7669,1.0,1.0,2.0,Old Dominion - Break Up With Him,Old Dominion - Break Up with Him
1411,7711,1.0,1.0,2.0,One Direction - A.M.,One Direction - A.M.
1412,7712,1.0,1.0,2.0,One Direction - Drag Me Down,One Direction - Drag Me Down
1413,7715,1.0,1.0,2.0,One Direction - History,One Direction - History
1415,7717,1.0,1.0,2.0,One Direction - If I Could Fly,One Direction - If I Could Fly
1416,7718,1.0,1.0,2.0,One Direction - Infinity,One Direction - Infinity
1417,7721,1.0,1.0,2.0,One Direction - Never Enough,One Direction - Never Enough
1418,7722,1.0,1.0,2.0,One Direction - Olivia,One Direction - Olivia
1419,7723,1.0,1.0,2.0,One Direction - Perfect,One Direction - Perfect
1420,7724,1.0,1.0,2.0,One Direction - Temporary Fix,One Direction - Temporary Fix
1451,7909,1.0,1.0,2.0,Pentatonix - Can't Sleep Love,Pentatonix - Can't Sleep Love
1454,7970,1.0,1.0,2.0,Pia Mia - Do It Again,Pia Mia - Do It Again
1511,8313,1.0,1.0,2.0,Rae Sremmurd - Come Get Her,Rae Sremmurd - Come Get Her
1515,8318,1.0,1.0,2.0,Rae Sremmurd - This Could Be Us,Rae Sremmurd - This Could Be Us
1528,8503,1.0,1.0,2.0,Rick Ross - Sorry,Rick Ross - Sorry
1530,8516,1.0,1.0,2.0,Rihanna - American Oxygen,Rihanna - American Oxygen
1536,8515,1.0,1.0,2.0,Rihanna - FourFiveSeconds,Rihanna - FourFiveSeconds
1549,8686,1.0,1.0,2.0,Ruth B - Lost Boy,Ruth B. - Lost Boy
1575,8957,1.0,1.0,2.0,Selena Gomez - Good For You,Selena Gomez - Good For You
1578,8970,1.0,1.0,2.0,Selena Gomez - Same Old Love,Selena Gomez - Same Old Love
1584,9014,1.0,1.0,2.0,Shawn Mendes - A Little Too Much,Shawn Mendes - A Little Too Much
1588,9029,1.0,1.0,2.0,Shawn Mendes - Stitches,Shawn Mendes - Stitches
1592,9007,1.0,1.0,2.0,Shawn Mendes - I Know What You Did Last Summer,Shawn Mendes - I Know What You Did Last Summer
1626,9538,1.0,1.0,2.0,Taylor Swift - Bad Blood,Taylor Swift - Bad Blood
1637,9589,1.0,1.0,2.0,Tech N9Ne - Hood Go Crazy,Tech N9ne - Hood Go Crazy
1653,9704,1.0,1.0,2.0,The Chainsmokers - Roses,The Chainsmokers - Roses
1666,9901,1.0,1.0,2.0,The Weeknd - Acquainted,The Weeknd - Acquainted
1670,9909,1.0,1.0,2.0,The Weeknd - Can't Feel My Face,The Weeknd - Can't Feel My Face
1671,9887,1.0,1.0,2.0,The Weeknd - Dark Times,The Weeknd - Dark Times
1677,9916,1.0,1.0,2.0,The Weeknd - In The Night,The Weeknd - In The Night
1678,9896,1.0,1.0,2.0,The Weeknd - Losers,The Weeknd - Losers
1683,9897,1.0,1.0,2.0,The Weeknd - Prisoner,The Weeknd - Prisoner
1685,9927,1.0,1.0,2.0,The Weeknd - Real Life,The Weeknd - Real Life
1689,9933,1.0,1.0,2.0,The Weeknd - Shameless,The Weeknd - Shameless
1694,9935,1.0,1.0,2.0,The Weeknd - Tell Your Friends,The Weeknd - Tell Your Friends
1695,9936,1.0,1.0,2.0,The Weeknd - The Hills,The Weeknd - The Hills
1702,9968,1.0,1.0,2.0,Thomas Rhett - Crash And Burn,Thomas Rhett - Crash and Burn
1704,9969,1.0,1.0,2.0,Thomas Rhett - Die A Happy Man,Thomas Rhett - Die A Happy Man
1712,10007,1.0,1.0,2.0,Tim McGraw - How I'll Always Be,Tim McGraw - How I'll Always Be
1713,10008,1.0,1.0,2.0,Tim McGraw - Humble And Kind,Tim McGraw - Humble And Kind
1717,10083,1.0,1.0,2.0,Tori Kelly - Hollow,Tori Kelly - Hollow
1726,10140,1.0,1.0,2.0,Travis Scott - Antidote,Travis Scott - Antidote
1745,10161,1.0,1.0,2.0,Trey Songz - Slow Motion,Trey Songz - Slow Motion
1785,10653,1.0,1.0,2.0,Wiz Khalifa - Go Hard Or Go Home,Wiz Khalifa - Go Hard or Go Home
1786,10679,1.0,1.0,2.0,X Ambassadors - Renegades,X Ambassadors - Renegades
1787,10680,1.0,1.0,2.0,X Ambassadors - Unsteady,X Ambassadors - Unsteady
1834,10871,1.0,1.0,2.0,Young Thug - Best Friend,Young Thug - Best Friend
1836,10872,1.0,1.0,2.0,Young Thug - Check,Young Thug - Check
1851,11020,1.0,1.0,2.0,Zac Brown Band - Beautiful Drug,Zac Brown Band - Beautiful Drug
1853,11022,1.0,1.0,2.0,Zac Brown Band - Homegrown,Zac Brown Band - Homegrown
1854,11023,1.0,1.0,2.0,Zac Brown Band - Loving You Easy,Zac Brown Band - Loving You Easy
1869,11061,1.0,1.0,2.0,Zedd - Beautiful Now,Zedd - Beautiful Now
1870,11065,1.0,1.0,2.0,Zedd - I Want You To Know,Zedd - I Want You To Know
